customer_id,staff_id,film_id,store_id,amount,payment_date,rental_date,return_date
161,1,677,2,0.99,2005-08-22 07:54:58,2005-08-22 07:54:58,2005-08-24 12:46:58
161,2,764,1,5.99,2005-08-22 09:53:23,2005-08-22 09:53:23,2005-08-26 10:09:23
161,2,391,1,2.99,2005-08-22 14:12:05,2005-08-22 14:12:05,2005-08-27 12:47:05
161,1,305,2,5.99,2005-08-22 23:55:51,2005-08-22 23:55:51,2005-08-31 20:09:51
162,1,545,1,1.99,2005-05-26 19:41:40,2005-05-26 19:41:40,2005-05-31 16:58:40
162,1,131,1,4.99,2005-05-28 01:09:36,2005-05-28 01:09:36,2005-05-30 06:14:36
162,1,898,1,4.99,2005-05-29 00:45:24,2005-05-29 00:45:24,2005-06-02 01:30:24
162,2,93,2,4.99,2005-06-15 12:21:56,2005-06-15 12:21:56,2005-06-19 07:46:56
162,1,309,2,0.99,2005-06-18 13:46:39,2005-06-18 13:46:39,2005-06-23 18:49:39
162,1,995,1,4.99,2005-06-19 02:44:17,2005-06-19 02:44:17,2005-06-24 08:01:17
162,1,562,2,0.99,2005-06-20 12:34:13,2005-06-20 12:34:13,2005-06-21 12:33:13
162,2,870,2,0.99,2005-06-20 22:48:44,2005-06-20 22:48:44,2005-06-21 21:25:44
162,2,56,1,2.99,2005-07-09 00:30:52,2005-07-09 00:30:52,2005-07-15 23:50:52
162,2,818,2,4.99,2005-07-29 08:40:36,2005-07-29 08:40:36,2005-08-01 10:23:36
162,1,184,1,4.99,2005-07-29 12:03:27,2005-07-29 12:03:27,2005-08-03 07:02:27
162,2,388,1,4.99,2005-07-30 11:30:37,2005-07-30 11:30:37,2005-08-08 17:13:37
162,1,370,2,7.99,2005-07-31 08:37:07,2005-07-31 08:37:07,2005-08-09 06:09:07
162,1,619,1,0.99,2005-07-31 10:00:00,2005-07-31 10:00:00,2005-08-01 08:57:00
162,2,859,2,5.99,2005-07-31 20:30:32,2005-07-31 20:30:32,2005-08-04 00:04:32
162,2,118,2,0.99,2005-08-02 05:09:42,2005-08-02 05:09:42,2005-08-05 07:22:42
162,1,777,2,4.99,2005-08-19 18:30:10,2005-08-19 18:30:10,2005-08-20 19:20:10
162,2,63,2,1.99,2005-08-21 07:19:48,2005-08-21 07:19:48,2005-08-28 02:06:48
162,1,739,1,4.99,2005-08-22 20:41:53,2005-08-22 20:41:53,2005-08-24 01:45:53
162,1,574,2,0.99,2006-02-14 15:16:03,2006-02-14 15:16:03,
163,2,219,1,4.99,2005-06-15 07:00:50,2005-06-15 07:00:50,2005-06-19 12:27:50
163,2,72,1,2.99,2005-06-17 11:32:30,2005-06-17 11:32:30,2005-06-22 13:37:30
163,2,785,2,7.99,2005-06-17 19:45:49,2005-06-17 19:45:49,2005-06-26 18:59:49
163,2,920,1,5.99,2005-06-19 01:41:34,2005-06-19 01:41:34,2005-06-27 03:11:34
163,1,285,1,6.99,2005-06-20 09:17:05,2005-06-20 09:17:05,2005-06-29 04:41:05
163,1,479,1,0.99,2005-06-20 22:37:59,2005-06-20 22:37:59,2005-06-26 22:26:59
163,2,25,1,3.99,2005-07-06 20:16:46,2005-07-06 20:16:46,2005-07-10 17:24:46
163,1,663,1,1.99,2005-07-07 07:24:11,2005-07-07 07:24:11,2005-07-15 07:31:11
163,2,589,2,4.99,2005-07-10 02:58:29,2005-07-10 02:58:29,2005-07-17 05:24:29
163,1,501,2,10.99,2005-07-10 03:54:38,2005-07-10 03:54:38,2005-07-19 07:20:38
163,1,787,1,0.99,2005-07-11 07:20:57,2005-07-11 07:20:57,2005-07-13 07:29:57
163,1,205,1,1.99,2005-07-12 18:44:04,2005-07-12 18:44:04,2005-07-16 21:39:04
163,1,306,1,1.99,2005-07-27 12:54:39,2005-07-27 12:54:39,2005-07-31 09:26:39
163,1,559,2,2.99,2005-07-27 16:22:09,2005-07-27 16:22:09,2005-08-01 15:32:09
163,2,992,2,0.99,2005-07-28 16:39:43,2005-07-28 16:39:43,2005-08-02 20:00:43
163,2,207,1,4.99,2005-07-28 17:15:11,2005-07-28 17:15:11,2005-08-04 16:45:11
163,2,300,2,4.99,2005-07-29 06:26:39,2005-07-29 06:26:39,2005-08-02 05:37:39
163,2,631,2,0.99,2005-08-01 02:24:09,2005-08-01 02:24:09,2005-08-02 02:31:09
163,2,166,1,2.99,2005-08-17 04:15:47,2005-08-17 04:15:47,2005-08-19 04:11:47
163,2,265,1,4.99,2005-08-17 16:56:28,2005-08-17 16:56:28,2005-08-18 15:09:28
163,1,546,2,2.99,2005-08-18 00:23:56,2005-08-18 00:23:56,2005-08-21 00:31:56
163,2,25,2,2.99,2005-08-19 06:48:11,2005-08-19 06:48:11,2005-08-22 07:18:11
163,2,463,2,7.99,2005-08-20 03:43:13,2005-08-20 03:43:13,2005-08-29 07:14:13
163,2,710,2,4.99,2005-08-21 06:30:30,2005-08-21 06:30:30,2005-08-25 12:28:30
163,2,512,1,5.99,2005-08-21 11:26:06,2005-08-21 11:26:06,2005-08-27 10:39:06
163,1,389,2,8.99,2005-08-23 03:30:45,2005-08-23 03:30:45,2005-09-01 00:20:45
163,1,496,1,0.99,2005-08-23 15:39:38,2005-08-23 15:39:38,2005-08-24 11:46:38
163,2,820,1,7.98,2006-02-14 15:16:03,2006-02-14 15:16:03,
163,1,420,1,0.0,2006-02-14 15:16:03,2006-02-14 15:16:03,
164,2,23,2,1.99,2005-05-31 02:05:39,2005-05-31 02:05:39,2005-06-04 21:27:39
164,2,565,1,4.99,2005-06-16 14:28:33,2005-06-16 14:28:33,2005-06-18 09:02:33
164,2,50,2,2.99,2005-06-19 05:21:27,2005-06-19 05:21:27,2005-06-21 09:55:27
164,1,969,1,8.99,2005-06-20 15:32:11,2005-06-20 15:32:11,2005-06-28 13:08:11
164,2,167,1,4.99,2005-07-08 04:21:54,2005-07-08 04:21:54,2005-07-14 23:16:54
164,1,491,2,3.99,2005-07-10 20:13:19,2005-07-10 20:13:19,2005-07-17 17:51:19
164,1,833,1,0.99,2005-07-11 22:28:12,2005-07-11 22:28:12,2005-07-14 18:03:12
164,2,474,2,2.99,2005-07-12 05:16:07,2005-07-12 05:16:07,2005-07-13 05:32:07
164,1,625,1,4.99,2005-07-12 09:57:39,2005-07-12 09:57:39,2005-07-19 08:40:39
164,2,52,2,0.99,2005-07-12 12:48:03,2005-07-12 12:48:03,2005-07-13 11:55:03
164,1,250,2,3.99,2005-07-27 00:50:30,2005-07-27 00:50:30,2005-08-03 23:35:30
164,1,173,1,6.99,2005-07-27 09:53:43,2005-07-27 09:53:43,2005-08-05 09:36:43
164,2,295,2,3.99,2005-07-28 20:03:25,2005-07-28 20:03:25,2005-08-03 01:28:25
164,2,767,2,4.99,2005-07-29 22:22:58,2005-07-29 22:22:58,2005-07-31 21:02:58
164,2,17,2,2.99,2005-08-02 10:38:47,2005-08-02 10:38:47,2005-08-07 07:11:47
164,2,476,2,5.99,2005-08-20 00:30:51,2005-08-20 00:30:51,2005-08-28 18:43:51
165,2,570,2,4.99,2005-05-27 03:42:52,2005-05-27 03:42:52,2005-06-01 05:23:52
165,1,716,2,3.99,2005-06-17 12:03:01,2005-06-17 12:03:01,2005-06-24 10:04:01
165,2,520,1,2.99,2005-06-21 00:02:10,2005-06-21 00:02:10,2005-06-21 23:11:10
165,2,412,1,4.99,2005-07-06 01:24:08,2005-07-06 01:24:08,2005-07-11 22:00:08
165,1,496,1,5.99,2005-07-06 13:57:56,2005-07-06 13:57:56,2005-07-14 17:24:56
165,2,743,1,0.99,2005-07-07 17:01:19,2005-07-07 17:01:19,2005-07-12 22:47:19
165,2,450,2,2.99,2005-07-08 22:45:02,2005-07-08 22:45:02,2005-07-11 23:59:02
165,1,190,2,4.99,2005-07-09 23:16:40,2005-07-09 23:16:40,2005-07-10 18:43:40
165,2,962,1,4.99,2005-07-10 07:34:08,2005-07-10 07:34:08,2005-07-19 04:21:08
165,2,17,2,6.99,2005-07-10 20:22:12,2005-07-10 20:22:12,2005-07-19 16:43:12
165,1,266,1,0.99,2005-07-11 00:09:17,2005-07-11 00:09:17,2005-07-14 19:18:17
165,1,305,1,2.99,2005-07-27 04:06:24,2005-07-27 04:06:24,2005-07-28 02:04:24
165,1,652,1,0.99,2005-07-29 13:18:52,2005-07-29 13:18:52,2005-07-30 19:01:52
165,2,556,1,7.99,2005-07-30 12:06:58,2005-07-30 12:06:58,2005-08-08 11:33:58
165,2,680,2,4.99,2005-07-31 06:49:18,2005-07-31 06:49:18,2005-08-04 03:19:18
165,1,77,1,4.99,2005-08-01 13:08:27,2005-08-01 13:08:27,2005-08-02 10:30:27
165,1,73,2,2.99,2005-08-02 22:28:23,2005-08-02 22:28:23,2005-08-04 20:51:23
165,2,485,2,4.99,2005-08-18 18:21:06,2005-08-18 18:21:06,2005-08-24 14:26:06
165,2,807,2,1.99,2005-08-22 08:21:21,2005-08-22 08:21:21,2005-08-27 04:44:21
165,1,349,1,3.99,2005-08-23 14:26:04,2005-08-23 14:26:04,2005-08-28 15:04:04
165,2,49,1,5.99,2005-08-23 15:23:50,2005-08-23 15:23:50,2005-09-01 19:31:50
166,1,650,2,1.99,2005-05-28 21:09:31,2005-05-28 21:09:31,2005-06-01 19:00:31
166,2,921,1,2.99,2005-06-15 17:09:48,2005-06-15 17:09:48,2005-06-18 17:05:48
166,1,895,1,3.99,2005-06-18 02:29:10,2005-06-18 02:29:10,2005-06-22 02:02:10
166,1,73,2,5.99,2005-06-20 00:42:26,2005-06-20 00:42:26,2005-06-28 01:37:26
166,1,932,1,0.99,2005-06-20 15:42:33,2005-06-20 15:42:33,2005-06-21 16:51:33
166,2,378,1,2.99,2005-07-06 05:28:02,2005-07-06 05:28:02,2005-07-10 04:51:02
166,1,914,2,2.99,2005-07-06 07:18:20,2005-07-06 07:18:20,2005-07-09 01:37:20
166,2,365,2,6.99,2005-07-07 20:58:58,2005-07-07 20:58:58,2005-07-13 19:57:58
166,1,688,2,0.99,2005-07-08 09:51:11,2005-07-08 09:51:11,2005-07-10 12:30:11
166,1,244,2,4.99,2005-07-09 10:14:34,2005-07-09 10:14:34,2005-07-14 16:05:34
166,2,668,2,4.99,2005-07-09 19:08:44,2005-07-09 19:08:44,2005-07-11 20:09:44
166,1,322,1,2.99,2005-07-10 07:08:09,2005-07-10 07:08:09,2005-07-14 03:48:09
166,1,536,2,7.99,2005-07-10 17:54:06,2005-07-10 17:54:06,2005-07-18 15:41:06
166,2,479,2,0.99,2005-07-11 14:19:12,2005-07-11 14:19:12,2005-07-15 15:05:12
166,2,540,1,2.99,2005-07-12 20:50:39,2005-07-12 20:50:39,2005-07-14 21:01:39
166,1,445,2,2.99,2005-07-27 23:14:35,2005-07-27 23:14:35,2005-07-29 21:30:35
166,1,537,2,5.99,2005-07-28 16:57:31,2005-07-28 16:57:31,2005-08-03 18:03:31
166,1,898,2,8.99,2005-07-30 05:12:01,2005-07-30 05:12:01,2005-08-07 10:58:01
166,2,8,2,7.99,2005-08-01 08:17:11,2005-08-01 08:17:11,2005-08-10 10:08:11
166,2,391,2,4.99,2005-08-18 19:50:43,2005-08-18 19:50:43,2005-08-26 00:47:43
166,1,683,1,4.99,2005-08-19 06:38:18,2005-08-19 06:38:18,2005-08-20 08:29:18
166,2,47,2,4.99,2005-08-20 05:28:11,2005-08-20 05:28:11,2005-08-23 02:06:11
166,2,723,1,7.99,2005-08-20 16:06:53,2005-08-20 16:06:53,2005-08-28 11:30:53
166,2,312,2,5.99,2005-08-21 06:07:24,2005-08-21 06:07:24,2005-08-26 09:57:24
166,2,402,2,2.99,2005-08-21 06:40:48,2005-08-21 06:40:48,2005-08-26 11:42:48
166,1,436,1,5.99,2005-08-22 16:49:02,2005-08-22 16:49:02,2005-08-31 20:22:02
166,2,356,2,2.99,2005-08-22 16:57:02,2005-08-22 16:57:02,2005-08-24 16:11:02
166,2,589,2,1.99,2005-08-23 14:31:50,2005-08-23 14:31:50,2005-08-27 16:08:50
167,1,413,1,2.99,2005-05-26 18:36:58,2005-05-26 18:36:58,2005-05-27 23:42:58
167,1,634,2,2.99,2005-05-27 07:31:20,2005-05-27 07:31:20,2005-06-04 04:46:20
167,1,255,2,4.99,2005-05-30 12:16:40,2005-05-30 12:16:40,2005-05-31 16:20:40
167,1,835,2,3.99,2005-06-15 17:44:57,2005-06-15 17:44:57,2005-06-22 20:53:57
167,1,142,1,5.99,2005-06-15 22:35:53,2005-06-15 22:35:53,2005-06-23 17:09:53
167,2,327,1,5.99,2005-06-18 15:00:30,2005-06-18 15:00:30,2005-06-22 11:38:30
167,2,550,1,4.99,2005-07-06 00:56:03,2005-07-06 00:56:03,2005-07-14 02:27:03
167,2,301,2,0.99,2005-07-08 01:40:24,2005-07-08 01:40:24,2005-07-09 02:17:24
167,2,697,2,0.99,2005-07-09 07:35:03,2005-07-09 07:35:03,2005-07-10 06:05:03
167,1,380,2,4.99,2005-07-09 09:59:52,2005-07-09 09:59:52,2005-07-18 13:01:52
167,1,461,2,0.99,2005-07-09 10:26:48,2005-07-09 10:26:48,2005-07-10 15:52:48
167,1,446,2,4.99,2005-07-09 20:28:42,2005-07-09 20:28:42,2005-07-10 19:23:42
167,1,700,2,2.99,2005-07-10 13:49:30,2005-07-10 13:49:30,2005-07-11 12:11:30
167,2,854,2,4.99,2005-07-11 15:58:43,2005-07-11 15:58:43,2005-07-13 13:25:43
167,1,278,1,4.99,2005-07-28 00:08:36,2005-07-28 00:08:36,2005-07-28 18:13:36
167,1,443,1,2.99,2005-07-28 18:28:07,2005-07-28 18:28:07,2005-07-30 19:17:07
167,2,60,1,4.99,2005-07-29 00:02:22,2005-07-29 00:02:22,2005-07-31 04:05:22
167,1,987,2,2.99,2005-07-29 03:44:30,2005-07-29 03:44:30,2005-07-30 05:03:30
167,1,395,2,0.99,2005-07-29 20:57:22,2005-07-29 20:57:22,2005-08-02 01:40:22
167,2,504,1,0.99,2005-07-29 23:52:12,2005-07-29 23:52:12,2005-07-30 22:12:12
167,2,844,2,4.99,2005-07-31 02:28:39,2005-07-31 02:28:39,2005-08-05 22:10:39
167,2,987,2,3.99,2005-08-01 03:35:11,2005-08-01 03:35:11,2005-08-05 03:55:11
167,1,451,1,4.99,2005-08-18 18:19:16,2005-08-18 18:19:16,2005-08-20 17:30:16
167,2,776,2,4.99,2005-08-18 21:15:40,2005-08-18 21:15:40,2005-08-20 00:59:40
167,1,715,2,4.99,2005-08-19 06:57:27,2005-08-19 06:57:27,2005-08-20 09:10:27
167,1,462,1,6.99,2005-08-20 13:43:22,2005-08-20 13:43:22,2005-08-29 19:13:22
167,1,122,1,1.99,2005-08-20 15:09:16,2005-08-20 15:09:16,2005-08-28 10:00:16
167,1,873,1,3.99,2005-08-22 08:11:24,2005-08-22 08:11:24,2005-08-28 08:49:24
167,1,863,2,0.99,2005-08-22 10:07:52,2005-08-22 10:07:52,2005-08-23 04:45:52
167,2,996,1,0.99,2005-08-23 01:50:31,2005-08-23 01:50:31,2005-08-27 21:40:31
167,2,32,2,4.99,2005-08-23 03:50:48,2005-08-23 03:50:48,2005-08-28 22:17:48
167,2,779,2,4.99,2005-08-23 17:52:01,2005-08-23 17:52:01,2005-08-24 20:40:01
168,2,285,2,0.99,2005-05-27 13:31:51,2005-05-27 13:31:51,2005-05-30 16:58:51
168,1,86,2,4.99,2005-05-28 00:07:50,2005-05-28 00:07:50,2005-06-03 22:30:50
168,2,614,2,4.99,2005-06-15 03:38:49,2005-06-15 03:38:49,2005-06-17 22:30:49
168,1,991,2,2.99,2005-07-06 01:22:45,2005-07-06 01:22:45,2005-07-10 03:23:45
168,1,324,1,5.99,2005-07-07 17:29:16,2005-07-07 17:29:16,2005-07-11 21:47:16
168,2,704,1,5.99,2005-07-07 19:43:28,2005-07-07 19:43:28,2005-07-13 00:15:28
168,2,537,2,2.99,2005-07-08 23:09:48,2005-07-08 23:09:48,2005-07-11 02:08:48
168,1,402,2,0.99,2005-07-09 22:43:56,2005-07-09 22:43:56,2005-07-12 18:05:56
168,1,969,1,5.99,2005-07-10 20:41:41,2005-07-10 20:41:41,2005-07-15 21:18:41
168,1,211,1,5.99,2005-07-11 19:20:44,2005-07-11 19:20:44,2005-07-19 18:49:44
168,2,479,1,0.99,2005-07-12 00:36:02,2005-07-12 00:36:02,2005-07-18 05:53:02
168,2,757,2,3.99,2005-07-12 17:51:54,2005-07-12 17:51:54,2005-07-17 15:10:54
168,2,595,1,1.99,2005-07-29 04:52:01,2005-07-29 04:52:01,2005-08-06 07:39:01
168,1,155,1,1.99,2005-07-29 10:21:00,2005-07-29 10:21:00,2005-08-05 16:05:00
168,2,121,2,6.99,2005-07-29 15:26:31,2005-07-29 15:26:31,2005-08-06 19:05:31
168,2,311,2,1.99,2005-07-30 00:24:48,2005-07-30 00:24:48,2005-08-04 00:24:48
168,2,706,2,4.99,2005-07-30 12:31:36,2005-07-30 12:31:36,2005-08-03 09:05:36
168,1,54,2,4.99,2005-07-30 21:00:52,2005-07-30 21:00:52,2005-08-08 15:56:52
168,2,730,1,6.99,2005-07-31 13:00:53,2005-07-31 13:00:53,2005-08-09 15:56:53
168,2,736,1,4.99,2005-07-31 14:12:36,2005-07-31 14:12:36,2005-08-08 08:59:36
168,2,440,2,0.99,2005-08-01 03:10:24,2005-08-01 03:10:24,2005-08-07 03:04:24
168,1,737,2,0.99,2005-08-17 01:03:49,2005-08-17 01:03:49,2005-08-18 22:31:49
168,1,861,1,10.99,2005-08-17 04:25:47,2005-08-17 04:25:47,2005-08-26 02:54:47
168,1,11,2,1.99,2005-08-17 04:28:56,2005-08-17 04:28:56,2005-08-24 00:42:56
168,1,433,2,6.99,2005-08-18 14:28:00,2005-08-18 14:28:00,2005-08-26 14:10:00
168,1,264,2,2.99,2005-08-18 23:50:24,2005-08-18 23:50:24,2005-08-21 02:31:24
168,1,460,1,8.99,2005-08-19 08:04:50,2005-08-19 08:04:50,2005-08-26 11:46:50
168,2,313,2,4.99,2005-08-20 03:29:28,2005-08-20 03:29:28,2005-08-23 22:53:28
168,2,273,2,0.99,2005-08-20 13:00:30,2005-08-20 13:00:30,2005-08-24 10:18:30
168,1,716,1,2.99,2005-08-21 00:11:16,2005-08-21 00:11:16,2005-08-23 19:48:16
168,1,531,1,3.99,2005-08-22 09:25:24,2005-08-22 09:25:24,2005-08-28 09:56:24
168,1,800,2,2.99,2005-08-22 14:59:30,2005-08-22 14:59:30,2005-08-29 15:46:30
168,2,829,2,2.99,2005-08-23 09:38:17,2005-08-23 09:38:17,2005-08-30 12:31:17
168,1,966,1,0.99,2006-02-14 15:16:03,2006-02-14 15:16:03,
169,2,59,1,3.99,2005-05-28 04:28:38,2005-05-28 04:28:38,2005-06-02 08:19:38
169,1,95,2,4.99,2005-05-31 11:18:08,2005-05-31 11:18:08,2005-06-04 08:33:08
169,1,172,2,4.99,2005-06-17 12:52:58,2005-06-17 12:52:58,2005-06-23 11:07:58
169,1,442,1,2.99,2005-06-21 04:07:41,2005-06-21 04:07:41,2005-06-24 06:25:41
169,1,104,2,8.99,2005-07-05 23:46:19,2005-07-05 23:46:19,2005-07-15 02:31:19
169,1,255,1,4.99,2005-07-08 10:54:19,2005-07-08 10:54:19,2005-07-10 08:00:19
169,1,370,2,2.99,2005-07-09 04:48:50,2005-07-09 04:48:50,2005-07-12 22:54:50
169,1,231,1,3.99,2005-07-11 09:02:37,2005-07-11 09:02:37,2005-07-19 05:57:37
169,2,551,1,4.99,2005-07-12 00:59:53,2005-07-12 00:59:53,2005-07-14 19:17:53
169,2,865,2,9.99,2005-07-12 02:20:09,2005-07-12 02:20:09,2005-07-20 00:53:09
169,2,599,2,6.99,2005-07-27 08:27:58,2005-07-27 08:27:58,2005-08-05 09:05:58
169,1,625,2,0.99,2005-07-27 23:35:49,2005-07-27 23:35:49,2005-07-30 21:38:49
169,2,256,2,4.99,2005-07-29 11:24:49,2005-07-29 11:24:49,2005-07-31 15:03:49
169,2,458,1,0.99,2005-07-30 12:43:40,2005-07-30 12:43:40,2005-08-01 09:31:40
169,2,431,2,5.99,2005-08-17 06:39:59,2005-08-17 06:39:59,2005-08-23 04:53:59
169,1,694,2,5.99,2005-08-17 15:24:12,2005-08-17 15:24:12,2005-08-24 13:36:12
169,2,930,1,2.99,2005-08-19 14:47:18,2005-08-19 14:47:18,2005-08-21 18:09:18
169,2,282,1,1.99,2005-08-19 16:18:36,2005-08-19 16:18:36,2005-08-25 15:22:36
169,2,641,2,0.99,2005-08-21 11:44:37,2005-08-21 11:44:37,2005-08-24 08:04:37
169,2,172,1,4.99,2005-08-22 00:52:01,2005-08-22 00:52:01,2005-08-23 03:28:01
169,2,119,1,0.99,2005-08-23 03:55:54,2005-08-23 03:55:54,2005-08-24 03:54:54
169,2,301,2,4.99,2005-08-23 09:33:22,2005-08-23 09:33:22,2005-08-31 13:29:22
170,1,872,2,2.99,2005-05-26 08:33:10,2005-05-26 08:33:10,2005-05-28 14:09:10
170,1,661,1,5.99,2005-05-27 09:04:05,2005-05-27 09:04:05,2005-06-02 03:36:05
170,2,452,2,0.99,2005-05-28 02:05:34,2005-05-28 02:05:34,2005-05-30 23:03:34
170,2,1,1,0.99,2005-06-17 20:24:00,2005-06-17 20:24:00,2005-06-23 17:45:00
170,2,403,1,8.99,2005-06-18 16:59:34,2005-06-18 16:59:34,2005-06-27 16:10:34
170,2,731,2,4.99,2005-07-06 07:40:31,2005-07-06 07:40:31,2005-07-08 03:39:31
170,1,334,2,4.99,2005-07-06 12:18:03,2005-07-06 12:18:03,2005-07-11 07:25:03
170,2,203,2,4.99,2005-07-07 06:49:52,2005-07-07 06:49:52,2005-07-12 04:00:52
170,2,727,1,0.99,2005-07-08 00:17:59,2005-07-08 00:17:59,2005-07-12 05:51:59
170,2,200,2,0.99,2005-07-09 05:12:07,2005-07-09 05:12:07,2005-07-12 08:29:07
170,1,648,2,4.99,2005-07-10 03:50:47,2005-07-10 03:50:47,2005-07-17 06:40:47
170,2,320,2,7.99,2005-07-10 09:01:38,2005-07-10 09:01:38,2005-07-17 10:58:38
170,2,502,1,2.99,2005-07-10 15:17:33,2005-07-10 15:17:33,2005-07-14 12:14:33
170,1,603,1,7.99,2005-07-28 15:10:14,2005-07-28 15:10:14,2005-08-06 17:08:14
170,2,726,2,2.99,2005-07-31 00:41:23,2005-07-31 00:41:23,2005-08-02 23:08:23
170,1,875,2,2.99,2005-07-31 11:33:31,2005-07-31 11:33:31,2005-08-08 14:49:31
170,1,889,1,9.99,2005-07-31 20:49:10,2005-07-31 20:49:10,2005-08-08 20:15:10
170,2,51,2,5.99,2005-08-01 10:17:26,2005-08-01 10:17:26,2005-08-09 08:50:26
170,1,119,2,0.99,2005-08-02 06:00:53,2005-08-02 06:00:53,2005-08-05 06:19:53
170,2,240,2,3.99,2005-08-18 20:44:34,2005-08-18 20:44:34,2005-08-26 21:47:34
170,1,746,2,3.99,2005-08-19 06:37:51,2005-08-19 06:37:51,2005-08-25 06:58:51
170,1,677,1,0.99,2005-08-19 10:19:06,2005-08-19 10:19:06,2005-08-20 05:49:06
170,2,720,2,6.99,2005-08-20 14:57:01,2005-08-20 14:57:01,2005-08-27 10:48:01
170,2,887,1,8.99,2005-08-20 21:08:49,2005-08-20 21:08:49,2005-08-29 21:57:49
170,2,73,1,2.99,2005-08-21 20:01:51,2005-08-21 20:01:51,2005-08-26 14:30:51
170,1,81,1,7.99,2005-08-23 04:27:06,2005-08-23 04:27:06,2005-09-01 06:07:06
171,2,853,1,9.99,2005-05-29 18:10:24,2005-05-29 18:10:24,2005-06-06 22:53:24
171,2,206,2,0.99,2005-06-16 11:06:09,2005-06-16 11:06:09,2005-06-21 05:17:09
171,2,295,2,4.99,2005-06-17 11:43:38,2005-06-17 11:43:38,2005-06-24 08:05:38
171,2,20,1,5.99,2005-06-18 01:57:56,2005-06-18 01:57:56,2005-06-23 20:34:56
171,1,505,2,4.99,2005-06-18 22:50:40,2005-06-18 22:50:40,2005-06-26 22:39:40
171,2,101,2,5.99,2005-06-19 06:06:07,2005-06-19 06:06:07,2005-06-27 01:10:07
171,2,319,2,2.99,2005-06-19 18:48:11,2005-06-19 18:48:11,2005-06-21 13:32:11
171,2,455,1,6.99,2005-06-21 10:27:31,2005-06-21 10:27:31,2005-06-30 14:15:31
171,1,688,2,0.99,2005-07-06 06:03:55,2005-07-06 06:03:55,2005-07-11 09:25:55
171,2,331,2,2.99,2005-07-06 12:10:32,2005-07-06 12:10:32,2005-07-12 15:20:32
171,1,307,2,5.99,2005-07-10 07:46:12,2005-07-10 07:46:12,2005-07-17 07:48:12
171,1,354,2,4.99,2005-07-11 00:54:56,2005-07-11 00:54:56,2005-07-13 22:52:56
171,1,789,2,2.99,2005-07-12 15:32:01,2005-07-12 15:32:01,2005-07-18 14:03:01
171,2,191,1,0.99,2005-07-12 15:56:08,2005-07-12 15:56:08,2005-07-13 18:42:08
171,1,693,1,3.99,2005-07-27 03:06:44,2005-07-27 03:06:44,2005-08-02 04:51:44
171,2,44,1,4.99,2005-07-30 07:28:54,2005-07-30 07:28:54,2005-08-02 05:23:54
171,2,861,2,5.99,2005-07-30 08:14:29,2005-07-30 08:14:29,2005-08-03 11:12:29
171,2,668,1,4.99,2005-08-01 15:12:00,2005-08-01 15:12:00,2005-08-08 14:09:00
171,1,322,2,4.99,2005-08-18 16:44:24,2005-08-18 16:44:24,2005-08-25 17:28:24
171,1,125,2,5.99,2005-08-19 06:22:48,2005-08-19 06:22:48,2005-08-27 07:47:48
171,2,591,2,6.99,2005-08-19 10:33:52,2005-08-19 10:33:52,2005-08-27 09:15:52
171,2,295,1,0.99,2005-08-19 18:35:32,2005-08-19 18:35:32,2005-08-22 00:27:32
171,2,360,1,0.99,2005-08-19 23:30:53,2005-08-19 23:30:53,2005-08-22 05:18:53
171,1,890,2,1.99,2005-08-21 06:22:18,2005-08-21 06:22:18,2005-08-27 08:04:18
171,2,506,1,9.99,2005-08-21 18:06:32,2005-08-21 18:06:32,2005-08-30 13:19:32
171,2,475,2,0.99,2005-08-23 14:43:15,2005-08-23 14:43:15,2005-08-25 17:41:15
172,2,540,1,3.99,2005-05-27 19:13:15,2005-05-27 19:13:15,2005-06-04 01:08:15
172,1,304,1,6.99,2005-05-29 00:17:51,2005-05-29 00:17:51,2005-06-05 05:32:51
172,1,218,1,0.99,2005-05-30 00:02:08,2005-05-30 00:02:08,2005-06-02 05:31:08
172,2,552,2,0.99,2005-06-15 22:25:26,2005-06-15 22:25:26,2005-06-19 17:00:26
172,1,367,2,0.99,2005-06-17 15:14:43,2005-06-17 15:14:43,2005-06-21 11:08:43
172,2,816,2,1.99,2005-06-20 11:58:30,2005-06-20 11:58:30,2005-06-24 09:49:30
172,1,586,2,5.99,2005-07-08 17:25:23,2005-07-08 17:25:23,2005-07-17 20:32:23
172,1,369,1,4.99,2005-07-08 17:28:08,2005-07-08 17:28:08,2005-07-11 17:44:08
172,2,873,1,6.99,2005-07-08 19:33:49,2005-07-08 19:33:49,2005-07-17 17:47:49
172,2,518,2,7.99,2005-07-11 14:57:51,2005-07-11 14:57:51,2005-07-19 19:10:51
172,1,741,1,0.99,2005-07-11 21:55:40,2005-07-11 21:55:40,2005-07-17 20:42:40
172,1,749,1,5.99,2005-07-12 20:23:05,2005-07-12 20:23:05,2005-07-19 00:09:05
172,1,370,1,6.99,2005-07-27 06:03:18,2005-07-27 06:03:18,2005-08-04 10:43:18
172,1,649,1,2.99,2005-07-27 06:34:32,2005-07-27 06:34:32,2005-07-28 03:01:32
172,1,57,1,3.99,2005-07-27 08:39:58,2005-07-27 08:39:58,2005-08-01 03:12:58
172,2,209,1,2.99,2005-07-27 11:15:01,2005-07-27 11:15:01,2005-07-28 09:42:01
